user_id,country,plan_type,acquisition_channel,signup_date,tenure_days,sessions_last_30d,projects_created,team_size,support_tickets_last_90d,nps_score,monthly_spend,churn_probability,is_churned
U03283,US,free,organic,2024-09-25,98,9,3,2,0,-12,0.0,0.3323641918724834,0
U03284,CH,pro,ads,2024-08-28,126,24,4,4,1,11,41.0,0.17740774810901203,1
U03285,FR,free,referral,2024-10-28,65,3,2,4,0,-4,0.0,0.37674870222963525,0
U03286,SE,enterprise,organic,2024-03-31,276,7,1,4,0,43,169.12,0.10083229128519988,0
U03287,DE,free,referral,2024-04-13,263,1,1,20,1,14,0.0,0.3053236691237491,0
U03288,IT,enterprise,organic,2024-09-07,116,0,3,3,2,79,218.34,0.1656137132198646,1
U03289,FR,free,ads,2024-01-09,358,4,1,5,0,21,0.0,0.21017596410209502,0
U03290,IT,pro,partner,2024-06-02,213,3,1,4,0,22,48.09,0.2015348150721699,1
U03291,IT,pro,ads,2024-12-13,19,1,3,3,2,29,40.62,0.35683113466010846,0
U03292,FR,pro,referral,2024-06-23,192,4,3,1,2,28,46.8,0.25746687243479466,0
U03293,SE,pro,ads,2024-12-09,23,5,2,5,2,28,49.67,0.32681717459872356,1
U03294,TR,enterprise,organic,2024-06-07,208,7,2,3,0,21,162.63,0.13074104624444916,0
U03295,IT,pro,organic,2024-08-03,151,2,2,1,0,15,56.89,0.23369734857831098,0
U03296,CH,pro,referral,2024-06-26,189,15,1,1,0,42,37.14,0.14646762500010663,0
U03297,DE,pro,referral,2024-06-24,191,11,4,1,0,33,35.06,0.16857872957640138,0
U03298,FR,pro,referral,2024-12-06,26,1,3,4,0,13,39.19,0.3017336970032183,0
U03299,FR,free,organic,2024-12-04,28,5,1,5,1,21,0.0,0.386461051971967,0
U03300,NL,free,ads,2024-05-26,220,2,3,1,0,17,0.0,0.28073967279725587,0
U03301,DE,pro,organic,2024-11-20,42,9,0,2,2,49,36.64,0.2732339939115115,0
U03302,TR,free,organic,2024-06-10,205,2,1,20,1,45,0.0,0.2871528844459454,1
U03303,IT,pro,referral,2024-05-07,239,4,1,3,0,3,55.65,0.20381263156966026,1
U03304,IT,free,referral,2024-03-23,284,1,1,10,0,12,0.0,0.26448864891047175,0
U03305,FR,free,organic,2024-05-27,219,3,3,3,1,16,0.0,0.3112591954337151,1
U03306,DE,pro,organic,2024-08-27,127,2,4,3,0,32,56.88,0.22497112449901685,0
U03307,US,free,referral,2024-03-25,282,3,3,10,1,52,0.0,0.2407958544826292,0
U03308,US,free,referral,2024-04-23,253,2,1,20,1,-15,0.0,0.3419857135547832,1
U03309,SE,free,organic,2024-08-13,141,1,2,1,2,15,0.0,0.4027524200094943,0
U03310,FR,free,referral,2024-11-28,34,2,2,4,0,24,0.0,0.3600552574533781,0
U03311,FR,pro,organic,2024-08-31,123,4,1,3,0,30,46.9,0.2221000155740303,0
U03312,TR,free,ads,2024-05-23,223,2,2,3,2,17,0.0,0.35113871404954616,0
U03313,DE,pro,ads,2024-02-11,325,19,1,2,0,33,53.9,0.10411914622732127,0
U03314,CH,free,ads,2024-09-15,108,4,5,10,0,21,0.0,0.31519991229871613,0
U03315,TR,enterprise,ads,2024-10-12,81,3,3,2,0,44,186.0,0.1562972150952359,0
U03316,US,free,ads,2024-04-15,261,6,1,1,1,2,0.0,0.29168809609310087,0
U03317,US,free,referral,2024-07-21,164,2,0,5,0,13,0.0,0.3112984689786521,1
U03318,CH,free,organic,2024-11-03,59,4,5,20,1,20,0.0,0.3785150232907095,0
U03319,IT,free,organic,2024-11-27,35,2,1,2,2,2,0.0,0.4720335134040325,0
U03320,DE,free,organic,2024-09-23,100,6,2,3,2,10,0.0,0.39755666796779643,0
U03321,US,pro,organic,2024-07-29,156,5,3,1,2,1,46.33,0.3003429006957405,0
U03322,US,free,ads,2024-02-21,315,11,1,2,0,17,0.0,0.1972246137757345,0
U03323,US,free,ads,2024-04-28,248,3,3,10,0,5,0.0,0.2771851716452871,0
U03324,CH,free,referral,2024-07-20,165,0,1,10,2,25,0.0,0.38265114191025873,1
U03325,IT,pro,organic,2024-02-09,327,10,2,2,1,21,43.7,0.1619823963560197,0
U03326,FR,free,organic,2024-01-29,338,3,4,3,1,38,0.0,0.23378499712738465,0
U03327,FR,free,organic,2024-09-16,107,1,1,5,1,17,0.0,0.3779741616734638,0
U03328,TR,free,ads,2024-03-25,282,2,1,1,1,25,0.0,0.2772749344682413,0
U03329,US,pro,organic,2024-06-04,211,8,2,2,0,25,59.79,0.1744408570001563,0
U03330,CH,pro,organic,2024-04-27,249,3,2,1,0,38,43.28,0.17619624013136204,0
U03331,US,free,organic,2024-01-03,364,1,3,1,0,24,0.0,0.219238404809601,1
U03332,FR,free,ads,2024-04-03,273,2,3,2,1,-2,0.0,0.31511931486003686,0
U03333,US,free,referral,2024-06-15,200,1,1,1,1,-4,0.0,0.35985549068970585,1
U03334,TR,pro,ads,2024-12-16,16,9,4,3,0,5,34.6,0.2715685399540831,0
U03335,TR,free,organic,2024-10-23,70,7,1,3,1,28,0.0,0.34234280600143147,0
U03336,US,pro,organic,2024-09-15,108,14,1,2,1,19,58.15,0.215396880141172,0
U03337,US,free,organic,2024-03-22,285,3,1,2,0,21,0.0,0.24313589545454825,0
U03338,TR,free,organic,2024-09-25,98,4,3,3,2,16,0.0,0.4035563141687218,0
U03339,US,free,ads,2024-08-23,131,3,2,10,0,6,0.0,0.3300345173376754,0
U03340,DE,pro,organic,2024-11-17,45,4,0,20,1,15,47.91,0.3041110230695222,0
U03341,SE,pro,ads,2024-11-07,55,1,0,10,1,35,59.75,0.28747068475928705,1
U03342,FR,enterprise,ads,2024-10-28,65,3,1,3,0,35,180.73,0.16983689255510317,0
U03343,CH,free,ads,2024-12-23,9,6,2,10,1,-1,0.0,0.42143856950955766,0
U03344,TR,free,organic,2024-08-01,153,1,1,10,1,6,0.0,0.3698226521209304,0
U03345,DE,free,ads,2024-03-03,304,6,1,20,0,-11,0.0,0.25538165508019534,1
U03346,DE,free,ads,2024-02-19,317,11,0,1,0,35,0.0,0.18003427849670453,0
U03347,IT,free,organic,2024-05-07,239,7,2,3,0,24,0.0,0.2375880347807431,0
U03348,US,free,referral,2024-08-11,143,2,1,1,2,25,0.0,0.38067241396927776,0
U03349,NL,free,referral,2024-10-06,87,12,2,2,3,21,0.0,0.3878621167218598,0
U03350,TR,free,referral,2024-10-21,72,3,3,2,0,36,0.0,0.3189255624265779,0
U03351,TR,pro,organic,2024-10-11,82,2,2,20,0,30,47.26,0.24830004472350412,0
U03352,CH,free,organic,2024-10-04,89,1,3,20,0,4,0.0,0.36647471610842364,0
U03353,DE,pro,organic,2024-04-17,259,6,3,4,0,19,62.92,0.17177089837978768,0
U03354,DE,free,ads,2024-05-26,220,3,0,2,2,27,0.0,0.3327520361081786,0
U03355,FR,pro,ads,2024-04-09,267,2,3,1,0,10,37.38,0.20196187294216367,0
U03356,NL,free,ads,2024-03-14,293,4,2,4,1,31,0.0,0.254504100652135,0
U03357,TR,free,ads,2024-05-02,244,2,2,3,1,10,0.0,0.3133010036343846,0
U03358,US,enterprise,organic,2024-01-31,336,7,2,2,0,54,188.03,0.08150461822780297,1
U03359,NL,free,organic,2024-07-07,178,5,0,2,2,17,0.0,0.3542720558318544,0
U03360,DE,pro,ads,2024-12-30,2,11,1,4,0,22,36.35,0.24638594883520004,0
U03361,FR,pro,referral,2024-12-20,12,4,1,1,1,52,46.22,0.2740439102649119,1
U03362,US,free,organic,2024-10-15,78,4,1,3,0,15,0.0,0.3375645319301337,0
U03363,TR,pro,organic,2024-07-14,171,4,2,20,1,12,59.92,0.24802359441926577,0
U03364,IT,pro,referral,2024-06-05,210,5,0,5,0,15,37.27,0.20361708429324718,0
U03365,US,free,ads,2024-06-21,194,4,6,20,0,18,0.0,0.27960676378630916,0
U03366,FR,pro,referral,2024-12-01,31,4,3,2,1,16,49.38,0.30875326522664226,0
U03367,DE,pro,organic,2024-02-11,325,3,3,20,0,26,53.89,0.16010836172145612,0
U03368,TR,free,organic,2024-03-04,303,4,3,3,1,15,0.0,0.2688135458361051,1
U03369,DE,free,referral,2024-01-24,343,4,8,4,0,10,0.0,0.22705978260056395,0
U03370,NL,free,organic,2024-12-26,6,3,2,2,0,43,0.0,0.34162605483721625,0
U03371,TR,pro,ads,2024-03-16,291,11,3,20,1,45,38.65,0.15094789319266388,0
U03372,FR,pro,ads,2024-02-18,318,1,1,3,2,15,48.85,0.2357003746214522,1
U03373,CH,pro,ads,2024-06-09,206,4,4,2,1,36,41.21,0.21522372088318967,0
U03374,DE,free,referral,2024-11-09,53,11,1,4,0,34,0.0,0.28262351056286406,1
U03375,DE,free,ads,2024-04-28,248,4,2,2,0,4,0.0,0.2727391867341751,0
U03376,IT,pro,ads,2024-04-10,266,17,1,3,0,9,45.43,0.14112500487787707,0
U03377,IT,free,referral,2024-06-16,199,7,1,2,0,26,0.0,0.2515660107101097,0
U03378,TR,pro,ads,2024-10-17,76,7,1,3,1,26,56.84,0.2565624112374294,0
U03379,DE,pro,referral,2024-06-05,210,9,1,1,2,21,50.12,0.23066561565191165,0
U03380,TR,free,ads,2024-01-08,359,3,1,2,1,24,0.0,0.24065564218263477,1
U03381,CH,free,ads,2024-07-15,170,5,0,2,0,13,0.0,0.290674142083815,0
U03382,TR,free,ads,2024-02-26,310,2,2,20,3,22,0.0,0.33893229192872204,0
U03383,US,pro,partner,2024-11-17,45,5,3,4,0,58,51.64,0.21619539305576,0
U03384,US,pro,organic,2024-07-12,173,8,0,1,0,53,48.78,0.16549449307701877,0
U03385,SE,pro,ads,2024-02-17,319,8,0,20,0,48,52.71,0.128364278123228,0
U03386,DE,free,organic,2024-05-28,218,1,0,4,1,37,0.0,0.2970378526475851,1
U03387,CH,free,organic,2024-10-02,91,2,1,2,1,32,0.0,0.35861300423419334,1
U03388,CH,pro,ads,2024-06-06,209,2,3,3,1,43,61.24,0.2100843629630221,0
U03389,CH,free,organic,2024-07-21,164,3,6,1,0,16,0.0,0.30145945094154797,0
U03390,US,pro,ads,2024-05-06,240,2,2,20,0,26,41.97,0.1946971122262639,0
U03391,TR,free,ads,2024-11-01,61,8,4,10,0,26,0.0,0.30658923145267863,0
U03392,TR,free,organic,2024-10-21,72,3,0,1,1,-6,0.0,0.41579800228169067,0
U03393,CH,free,ads,2024-03-05,302,1,0,4,0,8,0.0,0.26149365145868286,0
U03394,SE,free,referral,2024-11-21,41,1,2,3,2,11,0.0,0.46236342071677233,0
U03395,NL,pro,ads,2024-06-25,190,6,2,10,0,42,57.48,0.1751761269973058,0
U03396,IT,free,referral,2024-04-26,250,4,4,4,1,13,0.0,0.2947372576508879,0
U03397,DE,enterprise,ads,2024-07-23,162,6,4,3,0,54,154.44,0.12483008048675268,0
U03398,FR,free,referral,2024-11-17,45,2,3,3,0,14,0.0,0.3683658124903209,0
U03399,SE,free,ads,2024-02-01,335,5,1,4,1,-14,0.0,0.2839220368579835,0
U03400,IT,free,partner,2024-04-23,253,2,2,4,1,28,0.0,0.28649718327644164,1
U03401,CH,free,ads,2024-12-31,1,6,4,4,3,6,0.0,0.49799921525433954,1
U03402,NL,free,referral,2024-11-21,41,2,5,10,0,-4,0.0,0.3959266208607515,1
U03403,US,enterprise,organic,2024-12-10,22,9,7,5,0,51,201.34,0.14207098643540791,0
U03404,IT,free,organic,2024-03-08,299,1,2,1,0,-15,0.0,0.29035833440123177,0
U03405,TR,free,ads,2024-03-16,291,6,1,10,3,15,0.0,0.33234020021983535,1
U03406,NL,free,referral,2024-02-15,321,4,1,2,1,17,0.0,0.25882155831943304,0
U03407,FR,free,ads,2024-09-17,106,1,2,20,0,29,0.0,0.3241793862419701,1
U03408,US,free,organic,2024-06-03,212,5,3,10,1,-8,0.0,0.33369940154593636,0
U03409,US,enterprise,organic,2024-06-04,211,33,1,20,2,46,213.92,0.07224701615831618,0
U03410,DE,free,partner,2024-12-29,3,2,1,4,1,33,0.0,0.40263148755318107,0
U03411,FR,free,organic,2024-08-22,132,3,2,4,1,5,0.0,0.3687567470448894,1
U03412,IT,enterprise,ads,2024-02-21,315,8,1,2,0,31,249.33,0.08433409525612133,0
U03413,NL,free,organic,2024-11-02,60,3,0,4,2,26,0.0,0.41603316044190947,1
U03414,CH,free,ads,2024-09-19,104,4,2,3,2,22,0.0,0.3917839862762778,0
U03415,NL,free,ads,2024-11-11,51,1,2,2,0,7,0.0,0.3817604448503501,0
U03416,IT,free,ads,2024-05-05,241,6,4,3,0,19,0.0,0.2474925355058553,0
U03417,TR,free,referral,2024-09-02,121,4,4,4,1,33,0.0,0.3296548822854392,1
U03418,DE,pro,referral,2024-01-31,336,3,2,10,0,13,61.93,0.1653323867254095,0
U03419,US,pro,ads,2024-05-02,244,6,1,3,3,25,55.26,0.2570339440321615,1
U03420,FR,pro,organic,2024-05-05,241,6,2,2,0,57,57.61,0.14786942842744516,0
U03421,US,free,ads,2024-02-07,329,3,2,2,2,7,0.0,0.3068966089208691,1
U03422,TR,pro,ads,2024-06-19,196,0,2,3,0,26,51.99,0.2165130966999147,0
U03423,DE,free,ads,2024-05-04,242,4,3,2,0,31,0.0,0.24423151179165034,0
U03424,NL,free,organic,2024-12-23,9,1,1,3,0,-9,0.0,0.4270180543420612,0
U03425,US,free,partner,2024-02-05,331,4,5,1,0,8,0.0,0.23385198760869394,0
U03426,US,free,ads,2024-03-28,279,4,2,5,0,25,0.0,0.2360038930501259,0
U03427,FR,enterprise,ads,2024-05-14,232,1,0,1,1,25,202.25,0.15301511982943736,0
U03428,US,pro,ads,2024-07-15,170,5,2,4,1,35,61.47,0.2181827765520397,1
U03429,CH,pro,referral,2024-10-01,92,2,2,2,1,23,51.23,0.2832035729255734,0
U03430,US,pro,ads,2024-07-20,165,2,1,3,1,7,60.07,0.2670353141395746,0
U03431,US,pro,organic,2024-10-12,81,25,7,2,0,5,38.51,0.16944943232717694,1
U03432,NL,free,referral,2024-03-18,289,7,1,20,0,-14,0.0,0.2596981795660615,0
U03433,FR,free,ads,2024-02-29,307,4,1,1,1,20,0.0,0.26126238080992253,0
U03434,DE,pro,organic,2024-05-06,240,9,1,2,1,30,50.34,0.1837113892771841,0
U03435,CH,free,ads,2024-04-19,257,2,0,1,1,0,0.0,0.32011903871274544,0
U03436,DE,enterprise,referral,2024-08-12,142,7,3,3,1,47,202.12,0.13998123695261555,0
U03437,DE,free,ads,2024-10-05,88,6,3,4,0,16,0.0,0.31893117698680656,0
U03438,US,free,partner,2024-03-09,298,2,2,2,0,26,0.0,0.2376232435103243,0
U03439,NL,free,referral,2024-03-10,297,2,2,4,1,23,0.0,0.2731108891678179,0
U03440,DE,pro,organic,2024-06-14,201,3,2,4,1,38,41.14,0.219887084729255,0
U03441,TR,free,organic,2024-11-01,61,4,2,10,3,35,0.0,0.4361243699737097,0
U03442,NL,pro,referral,2024-06-11,204,0,0,20,2,33,62.79,0.2624672209142827,1
U03443,FR,free,ads,2024-12-31,1,4,1,4,1,17,0.0,0.4132047576864009,0
U03444,TR,pro,ads,2024-12-08,24,6,2,4,0,32,48.52,0.2482029516194752,0
U03445,FR,free,ads,2024-11-05,57,8,1,4,4,33,0.0,0.45445657560826497,1
U03446,TR,free,organic,2024-12-09,23,4,2,2,0,42,0.0,0.3283585469562183,0
U03447,DE,free,referral,2024-02-12,324,1,0,10,1,3,0.0,0.2911568330464017,0
U03448,DE,free,referral,2024-12-20,12,0,2,3,1,14,0.0,0.43939082379344757,1
U03449,DE,free,organic,2024-04-19,257,4,2,4,2,49,0.0,0.2814739744054902,0
U03450,CH,pro,organic,2024-02-21,315,6,4,3,0,24,45.47,0.1554957754004798,0
U03451,NL,free,referral,2024-09-07,116,6,1,20,0,-18,0.0,0.3506785523819699,0
U03452,FR,free,referral,2024-12-07,25,3,1,3,0,-5,0.0,0.3989840147399163,0
U03453,CH,free,organic,2024-01-22,345,6,2,4,1,5,0.0,0.2517484091989962,0
U03454,TR,free,ads,2024-10-27,66,5,1,2,0,-4,0.0,0.363046214206044,1
U03455,IT,free,organic,2024-05-19,227,1,3,4,3,29,0.0,0.37757915969913386,1
U03456,US,free,organic,2024-12-25,7,1,0,2,0,31,0.0,0.37059984110841837,1
U03457,FR,free,organic,2024-11-20,42,6,0,5,0,3,0.0,0.35896340191569365,1
U03458,IT,free,partner,2024-04-02,274,5,1,3,1,16,0.0,0.2746033858375049,0
U03459,DE,free,referral,2024-10-07,86,4,5,3,0,-7,0.0,0.36361671590127154,0
U03460,US,pro,organic,2024-05-05,241,4,2,4,2,42,55.09,0.21983964960210509,0
U03461,TR,free,ads,2024-04-21,255,1,2,1,1,26,0.0,0.2938954224146413,0
U03462,CH,free,ads,2024-12-20,12,3,1,2,0,-2,0.0,0.4015028746961579,0
U03463,US,free,ads,2024-05-19,227,2,0,20,0,31,0.0,0.26112336417971244,1
U03464,TR,free,organic,2024-09-30,93,8,1,10,3,8,0.0,0.43088267043891143,1
U03465,IT,free,referral,2024-04-09,267,9,4,2,1,8,0.0,0.2647828551325277,0
U03466,CH,pro,organic,2024-09-09,114,1,1,3,1,18,54.52,0.2839597506726637,0
U03467,CH,free,organic,2024-12-04,28,2,1,4,2,8,0.0,0.46688844196000506,0
U03468,NL,enterprise,ads,2024-04-14,262,10,2,2,0,21,243.03,0.0950802763615197,0
U03469,SE,free,organic,2024-08-02,152,3,2,2,3,-10,0.0,0.46056794971964515,1
U03470,NL,pro,referral,2024-09-06,117,3,2,20,2,37,61.19,0.27922447581133636,0
U03471,US,pro,referral,2024-06-01,214,2,1,1,2,47,45.24,0.23834475876240482,1
U03472,TR,free,ads,2024-09-07,116,4,8,20,0,6,0.0,0.3310468504327948,0
U03473,US,free,referral,2024-10-02,91,13,2,3,0,17,0.0,0.27500478135333417,1
U03474,NL,free,ads,2024-06-14,201,5,0,2,1,-4,0.0,0.33372376845321794,1
U03475,IT,pro,organic,2024-12-07,25,8,3,2,0,14,62.95,0.25219997569779795,1
U03476,TR,free,ads,2024-01-09,358,6,2,2,0,19,0.0,0.20286733944916244,0
U03477,US,free,organic,2024-10-11,82,11,2,2,0,1,0.0,0.3106575963355263,0
U03478,US,free,ads,2024-01-06,361,11,2,2,2,25,0.0,0.2280736843663396,0
U03479,IT,free,organic,2024-05-25,221,3,1,10,2,3,0.0,0.3649470883246071,0
U03480,TR,enterprise,organic,2024-04-11,265,2,3,2,0,64,207.06,0.09781490333397988,0
U03481,FR,pro,ads,2024-06-13,202,6,2,10,0,50,57.28,0.1647512711213989,0
U03482,TR,free,referral,2024-05-27,219,5,4,20,3,42,0.0,0.3377114480189534,0
U03483,FR,free,ads,2024-03-05,302,3,5,2,0,25,0.0,0.2320407863290279,0
U03484,CH,free,referral,2024-04-01,275,5,0,4,3,-9,0.0,0.37983485507532355,0
U03485,NL,pro,organic,2024-04-27,249,2,1,3,1,36,55.05,0.20454588473561208,0
U03486,TR,enterprise,organic,2024-12-20,12,5,1,10,0,44,165.33,0.17487699195591108,0
U03487,TR,free,organic,2024-09-24,99,5,2,2,0,11,0.0,0.32640376137760285,1
U03488,DE,free,ads,2024-11-06,56,1,1,5,0,7,0.0,0.37917730382592885,1
U03489,DE,enterprise,ads,2024-06-22,193,9,2,3,1,35,153.44,0.13970822172743017,0
U03490,US,free,organic,2024-02-17,319,6,0,4,0,-1,0.0,0.23812452041764823,0
U03491,CH,free,referral,2024-05-20,226,6,0,4,0,13,0.0,0.26054192810986815,0
U03492,TR,free,partner,2024-09-03,120,4,2,1,0,1,0.0,0.3357657246322115,0
U03493,DE,free,ads,2024-05-29,217,7,4,4,1,-5,0.0,0.3149532213090259,0
U03494,FR,free,organic,2024-09-03,120,6,4,10,1,4,0.0,0.35659851619106336,0
U03495,FR,enterprise,organic,2024-01-06,361,5,1,2,1,32,218.1,0.10158494737972283,1
U03496,DE,free,organic,2024-07-03,182,2,4,3,1,14,0.0,0.33786093137997064,0
U03497,US,free,referral,2024-01-21,346,2,2,2,1,24,0.0,0.25118668184751075,0
U03498,FR,free,ads,2024-02-16,320,2,3,2,1,-17,0.0,0.3123174904547785,1
U03499,US,pro,organic,2024-01-13,354,5,2,2,1,45,47.7,0.1527810324376291,0
U03500,IT,free,organic,2024-03-11,296,3,1,5,0,48,0.0,0.2105401210571382,0
U03501,US,free,ads,2024-01-18,349,5,6,3,0,49,0.0,0.18235976896823988,0
U03502,IT,free,organic,2024-05-27,219,3,2,4,1,-3,0.0,0.3362079582149594,0
U03503,IT,pro,ads,2024-06-03,212,2,3,20,0,26,41.29,0.20471384759734296,0
U03504,IT,free,organic,2024-10-31,62,5,2,5,0,6,0.0,0.3512840386567012,0
U03505,TR,free,organic,2024-04-18,258,13,3,3,0,15,0.0,0.21025251874069764,1
U03506,DE,free,ads,2024-08-24,130,4,1,3,1,50,0.0,0.30333382639782824,0
U03507,NL,free,ads,2024-11-04,58,8,1,2,1,5,0.0,0.37358401632228855,1
U03508,IT,enterprise,partner,2024-12-18,14,23,3,1,2,21,189.2,0.1624538128479791,0
U03509,IT,pro,referral,2024-03-11,296,11,2,4,2,47,40.6,0.16977141739238275,0
U03510,TR,free,referral,2024-07-02,183,4,1,4,2,23,0.0,0.3500157094558821,0
U03511,IT,free,partner,2024-09-07,116,0,1,10,0,11,0.0,0.3497253739499678,1
U03512,TR,free,ads,2024-08-16,138,4,3,2,1,18,0.0,0.341412344344177,0
U03513,IT,free,ads,2024-04-12,264,3,0,10,3,43,0.0,0.32705486193695155,1
U03514,DE,pro,ads,2024-03-16,291,11,2,5,1,31,55.23,0.15772671936050983,1
U03515,IT,free,referral,2024-08-04,150,1,3,1,0,13,0.0,0.3240833555166895,1
U03516,CH,free,referral,2024-07-22,163,7,1,20,2,-1,0.0,0.3737786328051122,0
U03517,DE,enterprise,organic,2024-07-11,174,1,3,1,0,42,225.38,0.13040216713943445,0
U03518,FR,free,referral,2024-09-06,117,4,2,5,0,3,0.0,0.33455695884607456,0
U03519,US,free,organic,2024-08-30,124,3,0,3,0,7,0.0,0.33210351644558533,1
U03520,US,pro,ads,2024-06-28,187,13,2,10,0,33,62.08,0.15501340230338692,0
U03521,TR,pro,ads,2024-08-07,147,10,1,5,4,37,38.01,0.30279356310974176,1
U03522,TR,pro,ads,2024-03-23,284,1,0,1,1,30,57.4,0.2018012011154057,0
U03523,NL,pro,ads,2024-04-02,274,7,1,2,0,57,53.77,0.13650619117435145,0
U03524,DE,free,organic,2024-06-24,191,9,1,20,0,21,0.0,0.24986224590668077,0
U03525,DE,free,referral,2024-08-27,127,6,2,1,0,7,0.0,0.3121327090932637,0
U03526,DE,free,ads,2024-09-17,106,1,2,1,0,28,0.0,0.3254952931462756,0
U03527,DE,pro,organic,2024-12-31,1,11,4,2,1,47,57.01,0.2424919744019395,0
U03528,DE,free,organic,2024-06-12,203,2,1,5,0,6,0.0,0.30205413669145553,0
U03529,US,free,partner,2024-02-18,318,1,2,1,0,30,0.0,0.2305358138099032,0
U03530,TR,enterprise,referral,2024-11-25,37,19,3,3,0,37,197.54,0.11683561398618081,0
U03531,SE,free,partner,2024-11-24,38,7,1,1,2,16,0.0,0.4148217487254668,1
U03532,IT,free,ads,2024-04-26,250,1,2,4,2,2,0.0,0.3647251201585537,1
U03533,IT,free,ads,2024-12-03,29,4,2,2,1,-24,0.0,0.45856957442578045,0
U03534,SE,free,organic,2024-12-03,29,9,1,4,1,30,0.0,0.3471451158907716,1
U03535,FR,free,ads,2024-08-13,141,3,3,2,1,4,0.0,0.36556746356993197,0
U03536,TR,free,organic,2024-12-18,14,2,1,3,0,18,0.0,0.3786484779543058,0
U03537,TR,free,ads,2024-11-24,38,3,1,20,0,20,0.0,0.35704949563171806,0
U03538,FR,free,organic,2024-05-27,219,7,2,3,0,27,0.0,0.24229957748839664,1
U03539,TR,free,referral,2024-03-04,303,0,1,1,1,0,0.0,0.3105727625574037,1
U03540,IT,free,ads,2024-10-21,72,0,2,3,1,7,0.0,0.4174764253006634,1
U03541,FR,free,partner,2024-11-19,43,3,1,3,1,20,0.0,0.3935329508993854,0
U03542,TR,free,ads,2024-11-21,41,6,2,3,2,29,0.0,0.4012304009439566,1
U03543,DE,free,ads,2024-01-14,353,22,1,5,0,25,0.0,0.13630318110945389,0
U03544,TR,pro,organic,2024-07-08,177,8,4,1,0,15,44.76,0.19926467032325337,0
U03545,CH,pro,referral,2024-10-14,79,10,2,3,3,38,40.94,0.2966460635835108,0
U03546,NL,free,organic,2024-07-27,158,7,4,2,1,10,0.0,0.32349680479505133,0
U03547,DE,free,organic,2024-04-24,252,7,2,3,0,27,0.0,0.22926925782539054,1
U03548,NL,free,ads,2024-01-23,344,3,0,2,1,20,0.0,0.2512020446385358,0
U03549,TR,pro,ads,2024-12-15,17,4,3,2,2,20,53.78,0.34499578195069497,0
U03550,CH,enterprise,ads,2024-08-02,152,5,3,4,0,62,162.86,0.12330225146729783,0
U03551,DE,free,ads,2024-06-20,195,2,3,2,0,22,0.0,0.28577341188520566,1
U03552,US,pro,partner,2024-11-19,43,7,1,2,0,37,38.81,0.23336757826363105,0
U03553,NL,pro,referral,2024-02-24,312,5,2,4,0,31,40.51,0.15581995519176356,1
U03554,CH,free,ads,2024-10-25,68,5,3,10,0,20,0.0,0.3294772053123397,0
U03555,IT,free,organic,2024-11-16,46,3,2,10,0,12,0.0,0.364073417574412,0
U03556,TR,free,organic,2024-05-06,240,6,2,10,1,45,0.0,0.24989505484953647,0
U03557,FR,free,ads,2024-10-04,89,2,2,1,0,9,0.0,0.3530470436744945,1
U03558,DE,free,organic,2024-07-23,162,5,4,4,1,12,0.0,0.33138860773926365,1
U03559,US,pro,organic,2024-07-13,172,12,4,20,1,27,34.65,0.201180503678657,1
U03560,TR,free,organic,2024-06-18,197,6,1,5,1,39,0.0,0.2750947247703245,0
U03561,IT,free,ads,2024-06-01,214,3,4,2,0,12,0.0,0.28374775340536135,0
U03562,TR,pro,referral,2024-02-05,331,11,2,4,3,47,41.95,0.1824398674291131,0
U03563,IT,free,organic,2024-07-03,182,5,2,3,0,13,0.0,0.2852812567513692,0
U03564,FR,free,ads,2024-10-13,80,3,3,3,1,23,0.0,0.3701481073214209,1
U03565,US,free,ads,2024-02-27,309,6,1,5,2,44,0.0,0.25393425869922126,1
U03566,TR,free,referral,2024-08-10,144,3,2,1,2,3,0.0,0.40487602923184424,1
U03567,CH,free,organic,2024-10-30,63,6,2,1,0,30,0.0,0.31262115275690644,1
U03568,IT,pro,organic,2024-06-12,203,16,2,3,0,8,50.14,0.16209810603768876,0
U03569,FR,free,ads,2024-01-20,347,5,2,20,1,9,0.0,0.25173302422713323,0
U03570,TR,free,ads,2024-09-21,102,4,4,1,0,11,0.0,0.3311985493556846,1
U03571,TR,free,organic,2024-10-09,84,1,0,3,0,14,0.0,0.35516512025856223,1
U03572,TR,enterprise,ads,2024-04-23,253,6,2,3,2,32,191.19,0.1477153356223106,1
U03573,CH,pro,organic,2024-11-23,39,41,1,1,2,35,50.51,0.13941270322759994,0
U03574,IT,enterprise,ads,2024-01-31,336,11,3,2,1,35,257.46,0.0840269171041133,0
U03575,DE,free,ads,2024-05-15,231,5,3,1,0,10,0.0,0.26740849926554067,0
U03576,DE,pro,ads,2024-03-08,299,6,2,5,1,25,55.03,0.18021688646129488,1
U03577,FR,pro,organic,2024-03-06,301,7,2,3,2,24,52.88,0.20250017079477045,0
U03578,IT,pro,referral,2024-10-19,74,3,3,4,3,33,60.15,0.34042792324998455,0
U03579,DE,free,referral,2024-01-26,341,7,1,4,0,14,0.0,0.2092403520613923,0
U03580,FR,free,referral,2024-02-07,329,8,4,3,0,21,0.0,0.20205318726217567,0
U03581,DE,free,organic,2024-01-02,365,12,2,1,2,25,0.0,0.2216133203793085,0
